id,comment,rating
58389,Instagram. Super Bom amo esse aplicativo,5
72172,O pior APP de Bancos. Super desatualizado; com o visual do Android 2.0 ainda; App do banco do Brasil muito superior.,1
57281,Ótimo. Melhor APP que inventaram,5
79996,Prático; porém com algumas faltas. Não consigo fazer transferências entre contas; o limite para pagamento deveria ser maior e falta mostrar a opção de limite disponível de compras dos cartões.,4
53828,Está horrível. A última atualização foi um desastre. Não abre as fotos na linha do tempo; não mostra o ícone para marcar pessoas nas  fotos; trava o tempo todo! Acho que já está na hora dos erros serem corrigidos.,1
77206,Lentidão. Esta muito lento pra abrir,2
52028,Ótimo,5
60724,Amei,5
78772,Muito bom,5
52254,Orrivilissimo,1
68765,Esse aplicativo é uma bosta não funciona,1
71572,E uma merda nao baixem. Não consigo acessar minha conta,1
80689,Usei e foi de boa,4
67633,Uma Bosta. Podre So Da Pra Mandar Mensagem Se For Por Aii ; e Ainda é Uma Bosta,1
63256,Bom. Massa,4
77654,Otimo. Excelente; 100 comentários;!!!,5
51913,otimo,5
69679,Ruim. Não acessa,2
66047,Não tinha necessidade; era melhor quando era só em um app só,2
79524,Horrível. Não funciona já faz um tempo; só dá erro; Bradesco de m;a,1
67899,Ta cheios do bug nessa porra !!,1
58038,Muita frescura pra escolher nome de usuario. ..,2
68467,devia seguir o exemplo do Bradesco oferecer acesso fácil aos Clientes; péssimo aplicativo.,1
56510,Ótimo. Muito bom,5
66640,Sou obrigada;detesto o aparelho me obriga Facebook também;bem melhor da forma Antiga mesmo muito lento nota zero;,1
69210,Muito Ruim. É uma verdadeira propaganda enganosa. Está sempre fora de operação. A CEF como banco público deveria respeitar o cidadão; mais há pouco comprometimento com o povo.,1
53267,Ele Trava. ??,2
57699,É bom. Mas muitas vezes não localiza o local que estamos.,4
54886,Adorei. :),5
64487,Bommm. Muito bommn,5
53589,Moto G2. Tanto para atualizar quanto para instalar trava o celular todo,2
63136,Porcaria. Interface horrível um lixo essa atualização;. retornem a versão anterior;.,1
57038,88% de bom. Por que garra um pouco,4
68724,Ruim demais. Baixa mas não funciona. Fica avisando: ocorreu um erro nas emissões dos parâmetros .,1
76825,Bom aplicativo,4
61421,Otimo. Chama la no zap 21 997560099,5
52772,Erro desconhecido no moto g ². Só fica dando erro na hora de instalar,1
57174,Da hora;,5
69984,Muito bom. So falta acertar na loteria,5
53447,Poderia melhorar. App ocupa muito espaço;nao tem a opcao de copiar algo etc; :(,2
77691,Fala q tá desatualizado e não dá opção para Atualizar!,1
51480,Uma bosta; odiei a atualização. Sincronia com o Instagram nota zero. Não consigo marcar os amigos nas fotos.  Lixo.,1
70817,Não está funcionando! Me custou muito caro isso;,1
65089,E legal,4
52940,Ta muito lento de mais essas altualizaçoes,1
54455,E muito lento. Ja tentei varias vezes mas a cena e muito lento; nem sei o que eu faco.,1
62594,Ecelente,5
67623,Pqp. Não para de travar -_-,2
70853,Bom. Nao da a opçao de recadastrar,4
57081,Cada atualização melhor!,5
67100,Nf. Legal,4
54793,É muito bom amei recomendo,5
52430,Bom,4
65025,Amazing. Always amazing,5
79242,Amei a comodidade,5
60516,Legal. Bem legal,5
68290,Muito bom. Otimo,5
78210,Adorei. Bom,5
53164,Bom demais. Bom demais,5
78634,Ótimo. Muito bom,5
76594,Nao abre no tablet;so pede atualizacao,1
56797,Ótimo. Vale muito apena abaixar,5
66364,E o jeito?. Somos obrigados a baixar essa porcaria que trava mais que funciona!,1
65175,So baixei por causa do facebok,2
70091,NÃO FUNCIONA !!!!. Uma falta de Respeito com os clientes da Caixa. Não funciona faz tempo; irresponsaveis !!!!!,1
55624,Muito bom,5
66450,Só. Eu gostei de mais eu aconselho voceis a baixar,5
65061,Messenger. Muito Bom,5
59438,Perfeito,5
68225,Muito bom !,5
52774,Gosto muito. Muito bom,5
79547,Legal. Acesso a conta facilmente e consulto o saldo,4
71651,Ooi. Oi adorei,5
78143,Otimo,5
79434,Adorei,5
68647,Cada atualizaçao é uma novela. Xperia Z2 - nao acessa NADA!,1
52637,Adorei o Facebook,5
63816,Mais omenos,3
56152,Otimo. Muito perfeito,5
80302,Não carrega. Está uma merda; não carrega a página de acesso,1
80692,Banco de merda; não consigo acessar minha conta !!!!!,1
71277,Não funciona. Muito ruim o app na funciona só da erro. Aliás a caixa não tem nada de bom a oferecer; basta ir numa agência daí verás que atendimento péssimo onde você pra resolver algo demora horas e horas.,1
57614,Bom. Perfeito,5
59318,Legal. Kk,4
63131,Amei o whatsapp. Mc pedrinho  me chama lá 959758529,5
58335,Gostei,4
61853,Última atualização travando. Samsung Galaxy S4 Mini; travando esporadicamente depois da ultima atualização.,2
60479,Otimo apps. Não tem meio de comunicação melhor do que esse,5
61703,Otimo,5
68205,Nota zero. Nunca consigo usar; muito ruim!! E a terceira vez que vou na agência; o pior app que já baixei na vida!!!!,1
80954,Ótimo,5
58198,Muito Bom. Continuem assim esta aplicação e do melhor.,5
66403,Bom. O ruim é que o facebook obriga a baixar,4
56233,Top. Muito bom,5
70217,Indisponivel. Sempre indisponivel!!!!,1
80761,Não abre depois da última atualização.,1
76906,Essa merd@ pedi pra atualizar e nao tem como atualizar!!!,1
76549,É uma bosta. Só diz que essa página da web não está disponível,1
71349,Avaliação. Gostei,4
77380,Bom nota 8. É bem prático; mas demora muito para carregar. E tem que ter um bom sinal de Internet pra poder funcionar corretamente,4
68788,Lixo; não funciona.,1
63758,Adorei. Pablo,5
55489,Adorei. Muinto bomm recomendo,5
56716,Amo esse App. Demais Adorooooo,5
66979,Gostei. Nova atualização do face muito massa,5
50365,Que merda. Horrível só trava essa merda,1
76726,gostava mais paro. paro de funciona tem um tempo,1
59235,Melhor forma de comunicação. Excelente,5
65802,Fraco. Muito tempo para carregar,2
80039,Muito  bom!,5
79196,Não funciona. Faz tempo que esse APP não funciona,1
54833,Adorei. Ameiiii,5
77474,Só da erro,1
66710,Muito. Bom,5
54770,Muito bom!,5
50939,Ruim. Não tá abrindo fotos na linha do tempo;,2
56892,Showw. Showw,5
78847,nao ta fucionando a um tempo,1
66990,Isso e uma obsta. Lixo!!!!,1
61478,Raiva. Nao quer aceitar meu numero essa porra,1
54399,Perfeito. Amo face e a melhor coisa parabens mas precisa de melhoramentod?? ? ?? ?? ?? ?? ?? ?? ??,5
71311,Uma bosta; como vou colocar nome de usuário se não tem onde cadastrar ? Isso quando não da erro ! AF péssimo,1
65211,Bom,4
65320,Razoavel,3
55523,Excelente. É um ótimo aplicativo para postar e ver fotos; funciona muito bem e tem uma excelente sistema.EU RECOMENDO,5
50943,Bom. Bom mesmo .,4
60684,Otimo,5
63519,Não mudou nada. watsapp  teria que mudar pelo menos,3
51395,Ruim pra caralho,1
57577,Bom demais,5
69169,Falha ao efetuar o login. Francamente. ;. o banco é muito bom mas o app mobile eh um lixo; deveriam contratar outro desenvolvedor ;.sempre da erro; ja o instalei a algum tempo e nk consegui utilizá lo. A caixa merecia um app bom ;.,1
60480,Que merda!. Meu designer não mudou ??,1
78000,Tablet. Não funciona mais em tablet !,1
77612,O que era ruim ficou pior ainda.. Mesmo digitando a senha correta o APP bloqueou por duas vezes minha conta; o Bradesco é um banco jurássico e consequentemente o seu APP.,1
66117,Atualizaçao de 30 em 30 mins; fica ligado o tempo todo; consome. Grande parte da memória do celular; péssimo.,1
64378,Gosto,4
66899,Eu gostei se tivesse 10 estrelas eu daria,5
55896,Massa,5
50188,Dimais. Bom dimais,5
53528,Ótimo. Moto e 9.0,5
56842,Muito bom,5
66384,q chato; a gente soh pode ver as msgs do face se baixar essa porqueira,2
55221,nao tenho reclamaçoes. Estou satisfeita,4
57508,Maravilhoso !!!!,5
57230,O melhor ?. Tudo de bom,5
50849,ameii. ameiii,5
50311,No meu LG fk otimo;. Se teu cell e LG pd baixar pq é otimo,5
63159,Amei. Cada vez ficando melhor,5
55555,Muito bom. Adorruu o instar,5
70358,Porcaria. Uma porcaria,1
79674,Muito bomm. Bommm,5
62345,bom,4
76551,Não funciona. Eles pedem uma senha de 4 digitos;mais eu não seii que senha é essa,1
51894,Nada diso. E muito bom,5
69776,Nem sempre funciona,2
60283,Gstei. Gostei;;mesmo,4
50873,É horrível. Odiei vive travando; cada vez q eu atualizo mais ele piora ????,1
80100,Muito bom,5
66991,Bug; bug; bug; bug Bug; bug; bug; bug Bug; bug; bug; bug. Bug; bug; bug; bug Bug; bug; bug; bug Bug; bug; bug; bug Bug; bug; bug; bug Bug; bug; bug; bug Bug; bug; bug; bug Bug; bug; bug; bug Bug; bug; bug; bug Bug; bug; bug; bug Bug; bug; bug; bug Bug; b;,1
65050,muito Bm gostei. gladson,5
79605,Muito útil e bem seguro,5
54129,Pessimo. Muito Pezado Voces Parecem Que Não Sabe Melhorar Verdadeiramente uma Merda,1
69005,Gostei Muito. Muito bom maravilhoso eu recomendo,5
50161,Bommmmmmm d+. Muito bom,5
79712,Muito bom. Aplicatkvo otimo,5
58286,Excelente,5
56032,Amo ?????. Instagram ?? o melhor ??????,5
60280,Sss. Muito bom,5
76820,Muito bom. Nunca tive problema; funciona perfeitamente,5
54710,Ótimo app. Gostei muito,5
72382,Bom. Mim ajuda bastante em tudo,4
77203,Muito bom.. Excelente!,5
53540,Uma bosta. Trava todos os vídeos,1
54511,Facebook já ta foda já. Tá muito ruim,1
56361,Adoro!!!. Perfeito muito bom aplicativo.,5
76800,Ótimo. Facilitou muito,5
53455,PERFECT. ADOREI O FACEBOOK E D+ DO NOTA A +,5
65096,Muito. Muito bom adorei,5
80853,Ótimo. Corresponde às minhas necessidades sem precisar sair de casa ????,5
67958,Não carrega. Fica querendo minha conta poow que especie de aplicativo e esse? Já tinha q estar com o email e senha do face e entrar automático,1
54472,Galaxy s4 mini duos. Muiitoo bom muito bom msm,5
60764,Orivel odieu,1
53747,Horrivel. Odiei,1
66420,Gostei muito. Legal,5
79051,A tempo que nao pega. Ruim,2
61706,Otimo. Ótimo cada vez melhor numero PR whats 65 96095825,5
77690,Sansung galaxy grand duos. Muito bom;;,5
53143,Atualização bugada. Estou fazendo o download do App e quando chega ao 100% da erro -24 não estou consiguindo baixar consertem isso,1
69877,Péssimo. Praticamente impossível usar o app.,1
52154,Nem abre.,1
80065,Amei mais acessível fácil e muito muito prático. Vale apena,5
71952,Pessimo. De bom So o Banco; por que o aplicativo vive indisponível,1
60680,eu amei,5
69644,Uma bosta,1
68100,Ótimo,5
50306,Chatoo?. Nao entra no meu email e nem na minha senha?? ??????????????????????????????????,1
78826,Adorei,5
79191,Top,5
77062,Bom,4
50755,Lixo esse face. Cara eu apaguei tds os meus  apps e ainda ñ colbe essa budegua,1
64609,Muito bom,5
71397,Bom,4
78862,Trava muito. O que já era ruim ficou pior!,1
68511,Otimo. Ótimo,5
67258,Esse messeger ta uma porcaria. Ruim,1
62311,Good,4
59550,Muiiito bom,5
51706,Moto G 2° geração. Toda vez que tento instalar aparece erro -504 e não consigo instalar,1
61287,Muito bom. Caramba é legal,5
51316,Ruim. Só é bom quando o celular é novo,2
66926,Podre!!!. É o pior aplicativo que baixei em meu celular!!Nunca vi igual; horrível!!!,1
53953,Pessimo. Ñ reconheçe a senha q a pessoa coloca sempre da errada tem q viver redefinindo a senha mesmo assim ñ conheçe a senha quando ñ reconheçe ate o imail ai tem q desinstalar ê instalar de novo !#odiei,1
69140,uma merda de aplicativo;cada hora pede uma coisa diferente.Nem consigo entrar pois da usuário inválido;agora nem da pra ver o resultado das loterias .Aliás o sistema operacional que o  banco usa  também é uma merda!!!,1
53138,Eu adorooo!!!!,5
78697,N funciona essa porra!!!,1
66375,Mais ou menos. Podia ser melhor com outro atualizaçao diferente,3
71076,Loterias. Nunca funciona!,2
77848,Adorei,5
59704,Otimo. Melhor maneira de se comunicar,5
56183,Ótimo. Adorei os efeitos!!,5
78063,Muito bom,5
54490,Extraordinário,5
71930,Não funciona. Infelizmente não funciona; tem muito que melhorar,1
62083,100%. E massa;,5
71291,Nessas Horas eu olho esse aplicativo e lembro que tenho o Itaú internet Banking ;esse Funciona de Verdade a Caixa é Ruim em Tudo.,1
79790,Eficiente. Importante,4
58998,Bom. Excelente,5
61474,Bom. Ajuda bastante na comunicação..????,4
64598,Ameixa. Muito bom,5
54536,Pftt. Não da mais para viver sem insta;,5
66670,Melhor App; q Existe para se Comunicar.,5
78012,Trava; atualização; leitor e chave de segurança. O aplicativo trava; não fez a atualização automática; o leitor demora e às vezes não faz a leitura do código. E quando estamos fazendo o pagamento de mais de uma fatura precisamos fechar a chave ;,2
64882,Adorei,5
78399,De ruim para péssimo. O aplicativo só dá erro!  :|,1
64437,Merda. Nosa fiqui puto mano que bosta,1
67617,Ñ abre. Pq sera tem q ajustar esse negoso,1
78876,Bm,4
80466,Muito bom,5
64879,Ivanete. Só não gostei MT pq fica chegando mensagem toda hora,4
53593,Muito ruim moto g 2. Muito tuim toda hora Trava com essa última atualização piorou ele travo meu celular e não quer abri os apps,1
55504,Bom demais.. ?????????? recomendo.,5
57501,Ammeeii. Muito bomm,5
55440,great. That's nice,5
78369,??. O aplicativo parou de funcionar,1
53467,Mto bom,5
64764,Messenger - uma forma obrigada para enviar mensagens,2
76636,Limitado. Falta detalhes na consulta de limite de crédito; parcelamento de fatura; de mais atenção as funções de cartão de crédito ai sim ficaria melhor! Falta precisão na leitura de código de barra; meu Moto G tem uma câmera perfeita com vári;,2
66165,Mmuto bom esse app,5
62397,Bom,4
80864,Gostei.,4
59296,Legazin. Legalzin,4
72246,Baixei e não consigo acessar; só diz que não tem titular com meu nome; Desinstalei na hora!!!,1
63214,Gostei  fico  legal,4
67367,Merda. Essa merda deixa meu celular budado,1
79651,Bom. Funciona direitinho??,4
70097,Lixo. Toda hora tem que desinstalar e instalar de novo pois deixa de funcionar.,1
54204,Ta pior q antes. Não abre mais as da fotos ??????,2
69599,Não baixem. Esse aplicativo não acessa,1
59669,Gostei. Bom,4
63021,Ótimo,5
53647,Show. Muito bom,5
62491,Ótimo,5
56669,Muito bom,5
70382,Inútil. Nada funciona. Não baixem!,1
77490,Parou de funcionar no tablet. Antes estava funcionando normal no tablet; agora diz que está desatualizado e não abre a conta mais.,1
58462,mto bom,5
69248,Uma porcaria. Nada funciona; odiei,1
65200,Meio bosta,2
80248,Otimo app. Gostei é fácil acessar,5
79676,Pratico. Muito prático; só falta conectar em rede mais lentas. No mais excelente.,4
78925,Depois da atualização não funciona mais,1
78796,Muito bom eu recomendo,5
77163,Muito bom. Esse eu aprovo,5
60270,Amo. Muito bom,5
52769,Lento de mais para Samsung.antiga atualização estava melhor q o esperado,2
58053,Bom,4
79870,Bom. Pedi 4 dígitos da senha;mas n vai.. Prq sera? Tah dando erro,4
51105,Horrivel. ???? odiei não consigo entrar no meu facebook; pq da falha td hora AFF porcaria essa atualização????,1
67657,Bosta. Não presta,1
65164,BoM. Legal,4
58166,Satisfeita. E Bom esse app,4
67935,Legal. Mais omenos,3
68873,Pessimo. So dar erro,1
64556,bom de mais. da de fala online sem pagar nada gostei vamo baixa pessoal e muito bom baixem,5
80939,Melhor app. Adorei; ótima estabilidade; funcionamento; prático e rápido.,5
54645,Bom,4
56290,Ótimo!!!,5
61767,muiitoo boom,5
63138,Muito bom,5
70407,Não funciona. Fica falando usuário não existe,1
51250,O meu e perfeito,5
63990,Adoroo. Amoo de paixao,5
61144,Bom de mas,5
76905,Não abre fica  carregando  e não abre;  na minha  opinião  está  horrível.,1
67335,Amei. Ai como eu amo comunicar _me com o mundo!,5
79876,Não esta funcionando.. Não consigo entrar; esta muito ruim!!,1
71056,Bom. Gostei,4
77213,Adorei,5
63284,Td de bom. Melhor maneira de saber se realmente vc esta ligado kkk não adianta mentir amei só axo simplesmente tudoooo,5
64680,Bom demais. Gosteiiii   !!!   Samsung Galaxy Core Plus,5
72308,Nao funciona,1
60397,Otimo. Adorei,5
53272,Ótimo. Maravilhoso,5
62450,Tem melhorado mto; não tem bugado mais,4
59323,Muito bom. Isso o maravilhoso n consigo mais fica sem isso viciamuito rápido mais e muito rápido nunca tuve,5
52183,Mais ou menos. Trava muito ; dá para melhorar isso,3
77755,Bom. É,4
80294,Acesso. Nao consigo mais acessar a minha conta!!!??,1
67790,Péssimo. Atualiza; atualiza; mas não muda nada. Só tenho pq não dar pra ficar sem,1
62532,Bom. Muito bom,5
66152,Kaique. Adorei,5
69983,Uma xzzzx. Uma porcaria nao tem como acessar a conta;.,1
64067,Merda,1
54252,TRAVA DEMAIS / porcaria nao perde a majestade / galaxy Samsung win,1
61464,Muito booom,5
71234,Terrível. Nada funciona; sempre indisponível;Uma porcaria.,1
56645,Adoro,5
56536,Muito bom!. Simplesmente ótimo. Gostei também dos novos filtros.,5
77520,Ótimo,5
51879,Ruim,2
56918,Otimo.. Recomendo a todos; filtros perfeitos sem falar na facilidade qui é paaara se cpnectar;,5
68460,Apresentação de erro. Ao acessar a página inicial do 'acesse sua conta' o aplicativo trava e exibe a mensagem 'erro na obtenção de parâmetros'. Melhora aí Caixa!,1
77379,Está dando erro toda hora;corrijam essa merda,1
58851,Índico. É o melhor aplicativo de fotos! vc se conecta rapidamente com fotos de pessoas que gosta das  mesmas coisas que vc.,5
50176,A pior versão que eu ja vi; Não gostei mais fazer oq..!!,1
64087,Top ????. Amo moh esse apps; muito boom ????,5
61967,Excelente. Muito bom,5
54585,Dahorinha. Falta chat,4
52267,Bom,4
79230,Muito bom,5
65281,Muito bom. Compartilhar,5
51792,bom,4
56386,Muito bom. Excelente app de fotoa. :),5
70994,Acessar conta impossível não perca seu tempo pede usuário e não diz qual o tipo se e nome n. Da conta ou CPF não serviu pra nada tentei de tudo,1
69680,Uma merda. As versões anteriores eram melhores. Porcaria; bosta.,1
67473,Adorei. Muito bom mesmo,5
72495,Não consigo acessar minha conta só da nome de usuário inválido por favor. Alguém me ajude a acessar minha conta,1
59086,Muito produtivo. Em todas as áreas,4
55456,Bom. Muito massa,5
65107,Muito bom. Recomendo sim,5
51573,Está horrível uma droga,1
68589,Muito bom!. Confiro Até meus jogos,5
70549,bom!. mantenho-me informado.,4
59133,Amei ????. - Muito bom; muito útil pra conversar com pessoas que estão longe ??????,5
51184,Ta travando toda hora. Trava a todo momento..será q e só no meu moto g 2 geração?,1
61216,Muito legal. Gente o aplicativo é massa muito bom só que toma muito espaço.,5
52237,muito ruinnnnn,1
62360,Otimo; adorei. Muito Bom; melhor app de comunicação *-*,5
55350,Bom excelente. Show'mem,5
50900,Depois da ultima atualizacao nao abre foto nem videos ta uma merda arrumem isso ja,1
54942,Bom. Não consigo tirar foto pelo aplicativo; tela fica preta.,4
66470,Ruim,2
51064,Só fica dando erro ;,1
51070,Bom aplicativo; nota 10. Muito legal compartilhar mensagens e fotos.,5
61870,Ótimo. Perfeito,5
53176,Nada mal bom,4
58592,Peerfeito. Amoo muito o insta não paro de usar um minuto ????,5
65111,Imposição. Só isso por que sou obrigado; programa horrível,1
69839,Porcaria;esse APP ta um lixo não mostra os resultados da loteria.,1
67059,Bom. Melhor do q o facebook,4
71301,Um lixo. Como tudo na caixa.,1
61159,Ótimo. Muito bom amei ????,5
65277,É bom pq agente converssa melhor. Gostei,4
56582,OOOOOOOOOOOOOOOOOOOtimo D+,5
66983,Mais o menos. É bom,4
69454,Horrivel. Como tudo que é do governo uma porcaria,1
61373,Muito bom!!!. Perfeito; Conecta você com o mundo e tudo em tempo real!,5
58602,Ameii. Appss perfeito,5
51039,Moto g 1 5.0. Está dando erro. Muito ruim.,1
55946,Adorei. E bom e otimoooo,5
60108,Ótimo. Muito bom ;,5
65247,Muito bom meu smarth nao trava,5
70824,Bom,4
65884,Excelente. E muito bom ! Mas e igualmente o Whast APP?????????,5
68888,Não funciona. Logo; não serve,1
50746,Zica. Legal  parA  caramba,5
54034,Horrível. Vive travando,1
78494,Sempre melhor banco. Nunca te deixar na mão ? ótimo banco.,5
76566,N é tão bom.. Cobra 5 reais por més..,3
78638,Uma droga pois e a 2 vez q esse aplicativo  da problema  para mim,1
80717,Ta uma merda. Nao consigo entrar nos dois app,1
53329,Ruim. Trava direto e é muito lento!,2
52887,Gostei. E muito bom,5
64859,Ótimo,5
50667,Não consigo baixar. Da erro desconhecido. Moto g 2,1
56144,Muito bom gostei,5
66799,Tudo de bom. Amooo mais e mais vez,5
55285,Adorei. Efeitos ??,5
66468,E o Jeito instalar??. O facebook obriga a baixar nam!! E muito pesado pro cell,1
76779,Recomendo. Super praticoo..,4
71141,O APP é ótimo!. Um ótimo aplicativo; as pessoas que reclamam do APP é porque o cel não presta ou porque não sabem usar. Pra você poder usar sua conta no cel você precisa se cadastrar no internet banking pelo PC; e precisa da assinatura eletrônic;,5
65475,Muito bom nem precisava do face. Bom demais,5
63607,Péssimo. Trava.muito as vezes nao avisa quem te chama,1
59095,Galaxy A5. Não está buscando quando mandam localização.,2
52778,Ruim. Trava muito!!  Um saco,2
72322,Um lixo de aplicativo,1
79863,Não consigo acessar. Não consigo entrar !!,1
70215,Eduardo. Pense ne um aplicativo paia; esse é pior ;. a pessoa nao consegue fazer nada nele so faz gastar os mb pra baixar essa porcaria;,1
50891,Raquel Neves. Muito bom!!!!!!!!,5
77992,Não abre a página. Odiei,1
59528,Muito bom..ótimo aplicativo,5
51810,OTIMIZAÇAO. Ta consumindo muita memória RAM; pela fé! E a bateria.. Virou pó! Uso um LG G3.,2
59999,Otimo. Gostei,5
55479,Bom. Precisar melhor mais um pouco,4
67914,Vai te catar ??. E obrigado quero ver essa pessoa ser obrigada a caga no mato,1
80570,Não estou conseguindo ter assessor a minha conta app muito ruim,1
60576,Eh pft. Deveria ter opção da gente ver qem visita nosso perfil e nossa foto de perfil ?,5
80144,Muito bom,5
53934,????. Nao sta funcionando;..ta ruim lento,2
80094,Muito bom mais fácil de pagar as contas,5
80297,Bom. Estou testando!,4
61637,O meu n quer atualizar ! ??Arrumem logo isso poha de todos atualizam menos o meu ( Moto e ),1
67861,Bom. Recomendo,4
68335,Não fonciona. Muito ruim,1
51190,"Perfeito  &lt,3",5
61994,Gostei. Muito bom mesmo melhor do que o Facebook,5
55582,Ótimo!!!. Eu adorei esse aplicativo;e recomendo;,5
56512,Tranca muito ainda;. Carregamentos de foto.,2
62074,Muintoo bom. Muinto bom nao tenho de se queixar,5
63163,Amoooo. Amo o watspp eu adoro e como minha vida eu grecii com o  watspp e como uma parde da minha vida baixen so mi sigui eu sei de tudo amo um beijo #kamilly#,5
51980,Da para o gasto ; e esta bugando os videos,3
54407,Ruim. Depois da atualização nao abre mas as fotos no timeline,2
64416,Bom. Poderia ser mais leve mais e bonsinho,4
60414,MASSA. muito legal bo pra zuar e coisas com os amigos,5
79920,Bom,4
65956,Legal,4
71081,UMA PORCARIA. NÃO PERCAM TEMPO;  APP FEITO SÓ PRA FAZER A GENTE PASSAR RAIVA!!!,1
80054,Otimo,5
60474,Amei. Muito bom?,5
67615,Top. Vocs com celulares ruims que não sabem o que fazer,5
63830,Adorei,5
57634,Adoreii. Esse app er mto bom;recomendo.!!,5
50611,Não abre mais as fotos!,2
72212,Adorei. Quinta estrela,5
80847,Muito bom mesmo. Vale a pena.,5
53430,Legal,4
63290,Adorei. E muito bom gostei,5
58042,Arrumem;. Coloquem mais letrar no status não da nem para encrever uma frase; que acabam as letras??;,2
80525,Muito Bom Adoreiiiii,5
70956,Muito bom  !!!. Não me arrependo.,5
50035,Top. Gostei muito facil e pratico de entrar no face,5
57192,Ótimo. Super recomendo,5
52001,É mais ou menos não consigo adiciona pessoas q eu conheço,3
59027,Muito bom,5
77234,Bosta. Não da mais acesso a conta.,1
70814,Otimo aplicativo legal,5
58738,Boom demais. Aplicativo otimo,5
53302,Bem. Bom,4
61019,Triste. No meu não mudou nada..??????,3
71136,Realmente é péssimo; no início pede usuário que usuário?? Ai VC pensa que é seu nome; digita; e da inválido kkkkk,1
72139,Horrivel. Pior app do mundo essa bosta nao consegue criar conta e o site da caixa te manda direto pro app que bosta ficou uma merda isso!!,1
78585,Nota 10. Muito fácil de usar,5
51029,??????. Muito top ??,5
68379,Uma porcaria não consigo acessar minha conta!,1
53783,Muito bom. Gotei,5
58699,Amo demais perfect,5
78663,Não consigo acessar! Péssimo.,1
58465,Legal. Eu já tive mais era no meu celula velho,4
70408,Amei. Gosteiameu,5
65885,Messenger. Fui obrigada a baixar essa porcaria ; Só pra mandar msg no face ! ??,1
80626,Ótimo. Muito bom,5
61175,E satisfatório,4
60955,Muiiitoo bom!!!,5
67119,Legal VC pode falar em qual o whats ''.'. Zikaaaa,4
54688,Ótimo !!,5
68886,Sempre indisponível. Sempre aparece indisponível para acessar,1
61110,Bom. Este Aplicativo e 10,5
76887,Não funciona. Acessava muito bem do meu tablet Samsung. Depois começou demorar para carregar depois dizia q estava desatualizado agora nem reinstalando. Deve ser para cobrar,1
54651,Bom,4
65377,Bom. Otimo,5
77016,Gostei,4
71109,Uma bosta. Fica falando que o usuário está inválido,1
59333,Otimo. Otimo,5
61738,Ja foi bom!!. Como disse; o app já foi bom. Existe vários numeros que ele não encontra;muito chato isso.Concertem isso por favor. Já perdi oportunidade de emprego por causa desse erro.????,2
72104,Lucineide. Mto ruim;péssimo.Instalei e minutos depois retirei;si vc  instalar;vc vai si arrenpender.OK!!!,1
77982,Não funciona. Não funciona,1
68938,Naum funciona,1
58572,Foda. Muito bom o melhor,5
70862,Loterias. Não funcioná a parte da Loteria,2
65369,A apilicacão é boa. Facilidade em visualizar as mensagem,4
55005,Amei,5
66080,Ótimo,5
58603,Tudo de bom. Amooo esses efeitos ?,5
76668,Uma porcaria. Não funciona no meu tab 3; e manda atualizar; mas não tem outro aplicativo. Resultado que não consigo mais acessar pelo tablet;.,1
56672,Putz. Muitíssimo bom!!!,5
70740,Muito fraco. Nada funciona.,1
50634,Horrível. O meu nem entrar ele entra. Clico e ja vem mensagem de erro. Ridículo ter um erro desses em um app de peso como o facebook é.,1
63579,Amei. Maravilhoso,5
63278,Ótimo,5
77903,Eh bom; mas gostaria que mostrasse o saldo disponível do cartão de credito.,4
80827,Ótimo. Nota 1000,5
65699,Merda. So baixo pq o face obriga,1
69814,Não  funciona. O que funciona no aplicativo é  o acesso a conta; somente; as outras opções  não  abre; como: atendimento;  loterias;  etc.,1
67894,Bom. Só baixei pq ñ da de usar o face  sem o mensege,4
53788,Willgner. Os vídeos não reproduzem até o fim; Trava a imagem e só fica o áudio,2
61672,bom. d+,5
68330,Aplicativo bosta,1
68997,Não funciona!. Quando tenta cadastrar a conta para ter acesso nunca finaliza e o aplicativo para!,1
59181,Otima. S/Noviis,5
69486,Não Funciona. Até umas três semanas atrás funcionava; mas agora nada funciona. Por que não fazem uma atualização para resolver esse problema? Quase 1 mês sem suporte; isso é um absurdo.,1
80081,Aff. Não tem como consultar limite,2
52247,Qnd eu clico na foto não da pra ver quem curtiu.,2
61035,Otimo. App lgl eu recomendo,5
69827,Ñ da pra acessar,1
69726,E uma bosta mesturado com merda não presta não vale nada fica so pedindo nome do usuário so sendo do governo pra não valer nada,1
53064,Bom. Deicha meu celular lento ; o que me estressa; mas é eficiente! (:,4
67753,Adorei o Messeger. Amei,5
52333,Ótimo. O melhor,5
64891,Muito bom,5
57127,Muiito Bom!!. Ameii,5
64322,Só esta instalado pq não consigo cv pelo face sem ele; traduzindo é um lixo!,1
65834,Esta bom. Rápido melhor que antes,5
80177,Praticidade!!!!. Muito bom!!!,5
51159,Top. Muito bom,5
53007,As fotos nao abrem. Está terrível.,1
61480,Ocupa muito espaço; fora isso; é otimo!,5
80780,Muiti bom. Acesso de forma rápida a minha conta,5
60110,Otimo,5
56721,Mt bom. Gostei d+,5
60204,Muito bom. Assim posso falar. Ligar. Compartilhar. Parabém pelo programa.,5
50802,Perfeitoo,5
58041,#Muito bom adorei ??????,5
71898,Nao presta pra nada!!! Aff,1
